F0;F1;F2;F3;Decision
0;-0.13835755941948943;-0.16093835274580232;-0.026662176797480886;0.0580432596685855;0
1;-0.12722349055313598;0.016528153448321828;0.028526744163932735;0.17438047003388266;0
2;-0.01943975944427188;0.06351837824254772;-0.08087873992505015;-0.05085050207820885;0
3;-0.10225689095231592;-0.16392923063991244;-0.04382844574491214;0.08635104721567304;0
4;-0.15795506919100702;0.2157007614565006;0.08367209711419617;-0.02352856327820494;0
5;-0.09823820179846592;0.11475007083989995;-0.003675356008510716;0.05500413097014193;0
6;-0.3382319034968648;0.1139708683182153;0.2866133636359599;-0.0428451531711581;0
7;-0.21034313054345918;0.02637022807521419;0.05368253164184596;-0.12384413282928265;0
8;-0.10811760269440082;0.02252518971406281;-0.017221961514491686;0.1036517029419497;0
9;0.004704638508006301;0.0420610493945339;-0.07952457148095651;-0.06218526194267331;0
10;-0.03618712219064778;-0.16252842237378495;-0.07812081297281415;-0.08039257297346304;0
11;-0.21655036929416732;-0.004971369075505588;0.04110316893963337;-0.06757155321911007;0
12;0.08854312591323152;-0.21227459595593234;-0.07665876630228216;-0.038326480476323754;0
13;-0.058040175148063436;-0.011234803411280251;-0.03468604302172465;-0.020939851826114877;0
14;-0.00037889910915327174;-0.18504213083996324;-0.07324360136015429;2.30628277893552e-05;0
15;-0.11558648415686132;-0.032803955527712196;-0.019076337977407532;0.06719427012296438;0
16;-0.19857341289848257;0.06815124953727991;0.08356386593272198;0.028811189232046994;0
17;-0.039372443577385466;0.012946568333910093;-0.036693168486253626;0.09196459177238096;0
18;0.05781658686709254;-0.20923386109065714;-0.07050075020451144;-0.008152164523518213;0
19;0.3922945000620276;-0.0510338663482587;-0.05497623359295548;-0.07915108723748764;1
20;-0.005480796482998771;0.005900893151228527;-0.05885964124923738;0.10098748639393046;0
21;-0.03899671928147483;0.039069281689285286;-0.07370793160640424;-0.03560569530701223;0
22;-0.12982153548169084;0.1401213327965425;0.012550518813349038;-0.007035069397052417;0
23;-0.004090295974226384;-0.09949325837666628;-0.08551267415234486;0.09309138235036303;0
24;-0.09130925096653243;-0.01029739232635882;-0.001962805833105502;0.13483587047647733;0
25;0.09788622938798687;-0.10701672562918957;-0.07463232933715064;0.02539514237016685;0
26;-0.15200858364858422;-0.06769444370714149;-0.0019766068909773463;0.04489685827025078;0
27;-0.1269411720106093;-0.04898214370056433;-0.01910746471781446;0.07169406398089988;0
28;-0.13655733481105103;-0.0353624584878125;0.00019447883349427587;0.039399908384554226;0
29;-0.143007446894317;0.07029801672010107;0.05453022729002439;0.049568843988573155;0
30;-0.19819958806094637;0.11362874254828859;0.08413203207679852;-0.06862131472379202;0
31;-0.2949565915773548;0.22995265766396575;0.28038937586608575;-0.05602461460114894;0
32;-0.18114997099807187;-0.052308893015649255;0.011185784163503847;0.04602512176925185;0
33;-0.07252457275377189;-0.20157557439071486;-0.04820196383710664;0.016347191044265085;0
34;-0.10183083157283225;-0.02461502141829442;-0.012622339649886584;-0.0038500308807589982;0
35;-0.1435425758905486;0.0765225862369046;0.03696552404871775;0.05359151401424271;0
36;-0.16912164764747561;-0.15382419363240185;-0.014421826712143964;0.022422637179868376;0
37;-0.0034151476000687806;0.06397081054391882;-0.09124608819138824;-0.11524495810401923;0
38;-0.18535112829921352;0.1665395846692674;0.0819085783319332;-0.10265517388192413;0
39;-0.14130747672969252;-0.0020264182930626205;-0.02040456352834196;-0.00779559179459202;0
40;-0.13553543005088942;-0.10143537911536951;-0.0343479758181434;-0.012980315674318628;0
41;-0.06472781557560611;-0.025539858857022053;-0.07164095236457008;0.02395432176289792;0
42;-0.19720727814306788;0.05397765254242866;0.07113943211426282;-0.030642764894293392;1
43;-0.12347795571718881;-0.04926977828336237;-0.021089265238428564;0.072460951367366;0
44;-0.2320650557300481;0.01024503998712898;0.10314901044393224;0.018912973490069575;0
45;-0.121544887704922;0.05479033143390293;-0.007882979245459982;0.046654932688947715;0
46;-0.11689509059093395;0.0926468937139177;0.022432379707711673;-0.02923311922252416;0
47;-0.17404216354560156;0.11144841812242218;0.06466970774990105;-0.004239290547480096;0
48;-0.009545566500363336;-0.1339673344934924;-0.05521033076592673;0.03602667761526346;0
49;-0.12899572700263914;0.00459427889718784;-0.018291700080025612;0.049423430217206805;0
50;-0.24438009917235276;-0.04324203947321183;0.09291441540765583;0.0048342351252441875;0
51;0.00515350617840654;0.016379039057620434;-0.08237593177526562;0.012720807163610213;0
52;-0.056669931285309685;0.08883614510107853;-0.03859031612985964;0.026538884708855077;0
53;-0.316653424131991;0.12355209385663521;0.25827128498927776;-0.04795714553894735;0
54;-0.35652645812188755;0.026750546830177295;0.2670645899008748;-0.033523294650827866;0
55;-0.06858952721957405;-0.05671591725057544;-0.04907839569140503;0.11454650393527847;0
56;-0.10891104608049273;0.017692750928284626;-0.0003756156742178822;0.09373346207215168;0
57;-0.20067117112303381;0.06033271926332251;0.09452209137794779;0.017715917463837966;0
58;-0.1437727134808351;-0.10566335632865115;-0.0361458221509539;0.009907900401209827;0
59;-0.2379119092240939;-0.03273276131673904;0.08626578977678392;-0.015027294938627977;0
60;0.04582845644998704;0.14867499018113514;-0.10128183002135127;-0.04331102419163755;0
61;0.8338128747194478;0.5406815401057297;0.016872427947224537;-0.007284654550133931;1
62;0.19339950617499213;-0.2700748970487863;-0.04662321576550029;-0.03398125347628423;0
63;-0.09760002850404663;0.01832250328853137;-0.019683697384695192;0.0412738176487188;0
64;-0.21194227019339607;-0.021627441431662935;0.07857634047468166;0.04199722701309653;0
65;-0.20031759413592204;0.0471177777304137;0.0865345549485458;-0.0077883272557774455;0
66;-0.10859839242666178;-0.14800804090117625;-0.053659693744623746;-0.01275815766968595;0
67;0.039684174505347336;0.04497882042083514;-0.10337581831266957;-0.04913371498215793;0
68;-0.03737579469848984;-0.09710896776117504;-0.05750263989837433;0.07633717964194775;0
69;-0.2597405187324222;0.030752474474582174;0.1363957172207638;0.004301721299298754;0
70;-0.10155291803631863;0.06248329436189044;-0.023429882653617534;0.07042835637978286;0
71;-0.10690096391657918;-0.06040580454608707;-0.03110340773167762;0.07533777829032615;0
72;-0.13437204725968743;-0.09515733921955194;-0.010496115459361794;0.0743992764425475;0
73;-0.06353854245106849;-0.0951273032199711;-0.07941863673603235;-0.016186074169149446;0
74;0.13349533635456656;-0.08824987837491997;-0.10818951038095961;-0.09625824445683225;0
75;-0.1769666357183849;-0.049123217521852336;-0.011078698072499142;-0.06441222906225977;0
76;0.022077535491566398;-0.16592816833170407;-0.09670025318002687;-0.024537699347826576;0
77;-0.01658517722512705;-0.07457004351004344;-0.05631581900432574;0.06406000257364203;0
78;-0.1224419477778482;0.08708961560921451;0.018829607368047202;0.010201247452383298;0
79;-0.026828062120973474;-0.14992689103754145;-0.051310698864260575;0.09920044984450356;0
80;-0.06109525888796534;-0.03584986599411126;-0.08581108184769884;0.011351383577539932;0
81;-0.2572744521892142;-0.08985353122599932;0.07229556134397036;-0.01944663513836632;0
82;-0.010134250445963725;-0.057512352132083826;-0.055100438280571;0.08749354487934388;0
83;-0.20915259400913316;0.12049111934196635;0.11748983999117306;-0.005932009209606029;0
84;-0.13071344268804405;-0.03900674726449781;-0.03971642548878194;-0.022351641365509788;0
85;-0.13850407616312668;-0.09923572588217151;-0.01053085072323592;-0.025455353533100078;0
86;0.2752023218314523;-0.0504095053310002;-0.062082274343466644;0.07507441819224334;0
87;-0.1688148870713793;-0.0009101946800476705;-0.012314791531683404;-0.07411223177583993;0
88;-0.12311615241691015;0.09716470278229292;0.02177569569141008;0.008337277008792384;0
89;-0.15115325729319887;-0.055426760272697426;0.001032633707277784;0.07418670487262294;0
90;-0.0668418665303781;0.03611660631983015;-0.045417724768735734;-0.05450253027235896;0
91;-0.05434357073455019;0.058664332867739914;-0.08227355583628787;-0.06916899465629225;0
92;1.1119682300652063;0.41277396513320214;0.21303999824250114;-0.008960596186599272;1
93;0.11637167696655498;0.11140392289501394;-0.11993770050429516;-0.07072408288236477;1
94;0.448026058472556;-0.36664519716390764;0.04272402064468247;-0.14782066695900556;0
95;-0.295121663490174;0.04391363429615595;0.2022544590178531;0.02465219202193003;0
96;0.05300504176703244;0.25273449288764965;-0.09095191379339063;-0.01624521125465778;0
97;-0.07231309711573865;-0.06565079978998802;-0.07327132846965985;-0.04224548652273442;0
98;0.030376142169985413;0.030719192385479165;-0.06631593815426426;0.05202297385652765;0
99;-0.10259272304661227;0.07926633865497205;0.0002243533669261926;0.02722931155813082;0
100;0.3438910609907789;-0.2351634954703149;-0.03436871660597207;-0.1051049653806685;1
101;0.14829648171322216;-0.06381717269267051;-0.09938406233928024;-0.0049015684909645574;0
102;-0.09239785557383698;0.019078932809045976;0.006248698816423361;0.055599209093151844;0
103;-0.07597435094099991;0.008230675350296326;-0.0770765454588474;-0.02540022425497195;0
104;-0.05869698965223977;0.11419254654248594;-0.04520862588254484;-0.009112369642988649;0
105;-0.2152676998329337;-0.014508543612075996;0.057181415268716985;0.001503403372592407;0
106;-0.06863774197366498;-0.018474734019130103;-0.07215424326257819;-0.008155780475568572;0
107;-0.07284627627469108;0.22860776960496654;-0.011651945228052171;-0.01795330696287931;0
108;-0.01724680683563401;-0.1610244836807869;-0.04515218320740788;0.057281480893919476;0
109;-0.13259263034290142;-0.04975318313510002;-0.06200393894236934;-0.11652586931950287;0
110;0.6627186188625284;0.4129651268328796;-0.07273485495392548;-0.04505970922817816;1
111;-0.04080547487497819;-0.13255782498939322;-0.09469978438250673;-0.06816641029933267;0
112;-0.0024328369775555043;-0.08522198210825271;-0.07191824460661825;0.0055110847338506325;0
113;-0.05716604561784195;-0.12486374842231393;-0.05938076089161459;-0.03230938840802193;0
114;0.03565712079406961;-0.11602408624031327;-0.07951779688077885;0.023927706717305694;0
115;-0.21403651403329396;0.09861396099321554;0.1068511310188196;-0.04436530457238834;0
116;-0.09503050876095125;0.04670673915638949;-0.02190316160155628;0.021405084729435607;0
117;0.05524454033889918;0.037778503395739405;-0.10157813459607765;0.005599382790889486;0
118;0.08306043799181477;-0.2836620098504959;-0.05596257233026478;0.03890567762611767;0
119;0.005941222986354316;0.20888492988876933;-0.09244267806833241;-0.05049834593472017;0
120;-0.10813193397687385;0.1219464280081212;0.009063612745528686;-0.019473807775744326;0
121;-0.08332528794368538;-0.014365653749385102;-0.047755091217279215;-0.061091117383137036;0
122;-0.08717689941236721;0.20772904569066905;-0.0006583591756538464;-0.016252951755673387;0
123;-0.07425465482510585;-0.16081630405998457;-0.05552532536212608;-0.04790322059305;0
124;0.023324630301312016;0.20168907382612297;-0.08157259250879892;-0.056753188289041766;0
125;-0.07607625099762257;0.15787265330581915;-0.020414080907746948;0.005925684104398978;0
126;-0.19444890167928472;0.10657423717836852;0.0815190233402003;-0.08805355588763289;0
127;-0.12116571825676944;0.14035249118354254;0.030716386521737464;0.0727244150366582;0
128;-0.09250329303363694;-0.02249672691619649;-0.04787955840156943;-0.01910408864497841;0
129;-0.1482259207649853;0.04435626315040619;0.00948359640748309;0.024619356460337402;0
130;0.10468343078205318;0.0929102644856087;-0.11480120559107915;-0.031719952996017375;0
131;-0.12843749193716847;0.04985589488656463;0.018661456000221645;-0.009181698745498876;0
132;0.8722502739435346;0.6361039098950231;-0.02882564782080263;0.004521737236591258;1
